,urn,public_domain,license,actions
9617,URN:NBN:no-nb_digibok_2021042148777,False,copyrighted,
9618,URN:NBN:no-nb_digibok_2009120713003,False,bokhylla,
9619,URN:NBN:no-nb_digibok_2018020748046,True,publicdomain,['download']
9620,URN:NBN:no-nb_digibok_2011060704051,False,copyrighted,['download']
9621,URN:NBN:no-nb_digibok_2011072220008,True,publicdomain,['download']
9622,URN:NBN:no-nb_digibok_2017092048014,True,publicdomain,['download']
9623,URN:NBN:no-nb_digibok_2012022424001,True,publicdomain,['download']
9624,URN:NBN:no-nb_digibok_2017050848152,False,copyrighted,
9625,URN:NBN:no-nb_digibok_2021030326014,True,publicdomain,['download']
9626,URN:NBN:no-nb_digibok_2012103108086,False,copyrighted,['download']
9627,URN:NBN:no-nb_digibok_2018041726010,True,publicdomain,['download']
9628,URN:NBN:no-nb_digibok_2009071303017,True,publicdomain,['download']
9629,URN:NBN:no-nb_digibok_2008092203003,True,publicdomain,['download']
9630,URN:NBN:no-nb_digibok_2011040120019,False,bokhylla,
9631,URN:NBN:no-nb_digibok_2021030226025,True,publicdomain,['download']
9632,URN:NBN:no-nb_digibok_2018102448012,True,publicdomain,['download']
9633,URN:NBN:no-nb_digibok_2015090158051,True,publicdomain,['download']
9634,URN:NBN:no-nb_digibok_2014051308045,False,bokhylla,
9635,URN:NBN:no-nb_digibok_2010041903031,True,publicdomain,['download']
9636,URN:NBN:no-nb_digibok_2008090903009,True,publicdomain,['download']
9637,URN:NBN:no-nb_digibok_2016011508049,False,copyrighted,['download']
9638,URN:NBN:no-nb_digibok_2014092324003,True,publicdomain,['download']
9639,URN:NBN:no-nb_digibok_2008111303004,True,publicdomain,['download']
9640,URN:NBN:no-nb_digibok_2009042303009,False,copyrighted,
9641,URN:NBN:no-nb_digibok_2014112108134,True,publicdomain,['download']
9642,URN:NBN:no-nb_digibok_2009020900011,True,publicdomain,['download']
9643,URN:NBN:no-nb_digibok_2019012948003,True,publicdomain,['download']
9644,URN:NBN:no-nb_digibok_2021042148785,False,bokhylla,
9645,URN:NBN:no-nb_digibok_2009021803019,True,publicdomain,['download']
9646,URN:NBN:no-nb_digibok_2018073148125,True,publicdomain,['download']
9647,URN:NBN:no-nb_digibok_2020022626001,True,publicdomain,['download']
9648,URN:NBN:no-nb_digibok_2014082608023,True,publicdomain,['download']
9649,URN:NBN:no-nb_digibok_2016091248003,True,publicdomain,['download']
9650,URN:NBN:no-nb_digibok_2020083128002,True,publicdomain,['download']
9651,URN:NBN:no-nb_digibok_2014111108322,True,publicdomain,['download']
9652,URN:NBN:no-nb_digibok_2009051403021,False,bokhylla,
9653,URN:NBN:no-nb_digibok_2022031058032,True,publicdomain,['download']
9654,URN:NBN:no-nb_digibok_2009033103038,True,publicdomain,['download']
9655,URN:NBN:no-nb_digibok_2013013124001,True,publicdomain,['download']
9656,URN:NBN:no-nb_digibok_2015032508025,True,publicdomain,['download']
9657,URN:NBN:no-nb_digibok_2014111408019,True,publicdomain,['download']
9658,URN:NBN:no-nb_digibok_2021042648611,True,publicdomain,['download']
9659,URN:NBN:no-nb_digibok_2021100848081,False,copyrighted,
9660,URN:NBN:no-nb_digibok_2010063003009,True,publicdomain,['download']
9661,URN:NBN:no-nb_digibok_2017032748114,True,publicdomain,['download']
9662,URN:NBN:no-nb_digibok_2010092220009,True,publicdomain,['download']
9663,URN:NBN:no-nb_digibok_2013061308174,True,publicdomain,['download']
9664,URN:NBN:no-nb_digibok_2013083008173,True,publicdomain,['download']
9665,URN:NBN:no-nb_digibok_2009043010004,True,publicdomain,['download']
9666,URN:NBN:no-nb_digibok_2008081102004,True,publicdomain,['download']
9667,URN:NBN:no-nb_digibok_2013042608065,False,copyrighted,['download']
9668,URN:NBN:no-nb_digibok_2009101503002,True,publicdomain,['download']
9669,URN:NBN:no-nb_digibok_2018020548251,True,publicdomain,['download']
9670,URN:NBN:no-nb_digibok_2016040848009,True,publicdomain,['download']
9671,URN:NBN:no-nb_digibok_2018041368037,False,bokhylla,
9672,URN:NBN:no-nb_digibok_2012041108048,True,publicdomain,['download']
9673,URN:NBN:no-nb_digibok_2009051413001,True,publicdomain,['download']
9674,URN:NBN:no-nb_digibok_2008032803001,True,publicdomain,['download']
9675,URN:NBN:no-nb_digibok_2017073107024,True,publicdomain,['download']
9676,URN:NBN:no-nb_digibok_2009052903014,True,publicdomain,['download']
9677,URN:NBN:no-nb_digibok_2012071608062,True,publicdomain,['download']
9678,URN:NBN:no-nb_digibok_2012022824024,True,publicdomain,['download']
9679,URN:NBN:no-nb_digibok_2014092308050,False,bokhylla,
9680,URN:NBN:no-nb_digibok_2008031210003,True,publicdomain,['download']
9681,URN:NBN:no-nb_digibok_2007081610003,True,publicdomain,['download']
9682,URN:NBN:no-nb_digibok_2009052510002,True,publicdomain,['download']
9683,URN:NBN:no-nb_digibok_2020111007512,False,copyrighted,['download']
9684,URN:NBN:no-nb_digibok_2012072508289,False,copyrighted,['download']
9685,URN:NBN:no-nb_digibok_2009020400084,True,publicdomain,['download']
9686,URN:NBN:no-nb_digibok_2008051912002,True,publicdomain,['download']
9687,URN:NBN:no-nb_digibok_2018071326006,True,publicdomain,['download']
9688,URN:NBN:no-nb_digibok_2010092320007,False,bokhylla,
9689,URN:NBN:no-nb_digibok_2008040703001,True,publicdomain,['download']
9690,URN:NBN:no-nb_digibok_2016101848019,True,publicdomain,['download']
9691,URN:NBN:no-nb_digibok_2021051258027,True,publicdomain,['download']
9692,URN:NBN:no-nb_digibok_2022011448563,True,publicdomain,['download']
9693,URN:NBN:no-nb_digibok_2021072748649,False,copyrighted,
9694,URN:NBN:no-nb_digibok_2011060804020,True,publicdomain,['download']
9695,URN:NBN:no-nb_digibok_2008071110015,True,publicdomain,['download']
9696,URN:NBN:no-nb_digibok_2011051004046,True,publicdomain,['download']
9697,URN:NBN:no-nb_digibok_2018051648024,True,publicdomain,['download']
9698,URN:NBN:no-nb_digibok_2012032024058,True,publicdomain,['download']
9699,URN:NBN:no-nb_digibok_2009100803009,True,publicdomain,['download']
9700,URN:NBN:no-nb_digibok_2008033104062,True,publicdomain,['download']
9701,URN:NBN:no-nb_digibok_2021122148597,False,copyrighted,
9702,URN:NBN:no-nb_digibok_2017032048066,False,copyrighted,['download']
9703,URN:NBN:no-nb_digibok_2012101908036,True,publicdomain,['download']
9704,URN:NBN:no-nb_digibok_2022010526003,True,publicdomain,['download']
9705,URN:NBN:no-nb_digibok_2009070110008,True,publicdomain,['download']
9706,URN:NBN:no-nb_digibok_2017112348059,True,publicdomain,['download']
9707,URN:NBN:no-nb_digibok_2009010810001,True,publicdomain,['download']
9708,URN:NBN:no-nb_digibok_2011050604102,True,publicdomain,['download']
9709,URN:NBN:no-nb_digibok_2021012026002,True,publicdomain,['download']
9710,URN:NBN:no-nb_digibok_2017071426009,True,publicdomain,['download']
9711,URN:NBN:no-nb_digibok_2016062248043,True,publicdomain,['download']
9712,URN:NBN:no-nb_digibok_2017050526033,True,publicdomain,['download']
9713,URN:NBN:no-nb_digibok_2014071708093,True,publicdomain,['download']
9714,URN:NBN:no-nb_digibok_2008040200006,True,publicdomain,['download']
9715,URN:NBN:no-nb_digibok_2013120624009,True,publicdomain,['download']
9716,URN:NBN:no-nb_digibok_2022011448106,False,copyrighted,
9717,URN:NBN:no-nb_digibok_2011111024020,True,publicdomain,['download']
9718,URN:NBN:no-nb_digibok_2009012800034,True,publicdomain,['download']
9719,URN:NBN:no-nb_digibok_2016030326002,True,publicdomain,['download']
9720,URN:NBN:no-nb_digibok_2016051148142,True,publicdomain,['download']
9721,URN:NBN:no-nb_digibok_2009051410002,True,publicdomain,['download']
9722,URN:NBN:no-nb_digibok_2010072223019,False,copyrighted,
9723,URN:NBN:no-nb_digibok_2016100628007,True,publicdomain,['download']
9724,URN:NBN:no-nb_digibok_2011103124022,True,publicdomain,['download']
9725,URN:NBN:no-nb_digibok_2016101148032,True,publicdomain,['download']
9726,URN:NBN:no-nb_digibok_2015062908051,True,publicdomain,['download']
9727,URN:NBN:no-nb_digibok_2016042848134,True,publicdomain,['download']
9728,URN:NBN:no-nb_digibok_2012060508059,False,bokhylla,
9729,URN:NBN:no-nb_digibok_2018071326011,True,publicdomain,['download']
9730,URN:NBN:no-nb_digibok_2009062513013,True,publicdomain,['download']
9731,URN:NBN:no-nb_digibok_2007061512008,True,publicdomain,['download']
9732,URN:NBN:no-nb_digibok_2010062406148,True,publicdomain,['download']
9733,URN:NBN:no-nb_digibok_2010061403053,True,publicdomain,['download']
9734,URN:NBN:no-nb_digibok_2019091926005,True,publicdomain,['download']
9735,URN:NBN:no-nb_digibok_2011121224074,False,bokhylla,
9736,URN:NBN:no-nb_digibok_2014082107097,False,copyrighted,
9737,URN:NBN:no-nb_digibok_2015070708061,True,publicdomain,['download']
9738,URN:NBN:no-nb_digibok_2018050726001,True,publicdomain,['download']
9739,URN:NBN:no-nb_digibok_2017070627001,True,publicdomain,['download']
9740,URN:NBN:no-nb_digibok_2021042648538,False,copyrighted,
9741,URN:NBN:no-nb_digibok_2017112048601,False,copyrighted,
9742,URN:NBN:no-nb_digibok_2014072808171,True,publicdomain,['download']
9743,URN:NBN:no-nb_digibok_2021100848127,False,copyrighted,
9744,URN:NBN:no-nb_digibok_2009090203017,True,publicdomain,['download']
9745,URN:NBN:no-nb_digibok_2008033112005,True,publicdomain,['download']
9746,URN:NBN:no-nb_digibok_2009092303014,True,publicdomain,['download']
9747,URN:NBN:no-nb_digibok_2016111648082,True,publicdomain,['download']
9748,URN:NBN:no-nb_digibok_2018092548005,True,publicdomain,['download']
9749,URN:NBN:no-nb_digibok_2008060613016,True,publicdomain,['download']
9750,URN:NBN:no-nb_digibok_2009042803002,True,publicdomain,['download']
9751,URN:NBN:no-nb_digibok_2010021700060,True,publicdomain,['download']
9752,URN:NBN:no-nb_digibok_2016031129004,True,publicdomain,['download']
9753,URN:NBN:no-nb_digibok_2014111408054,True,publicdomain,['download']
9754,URN:NBN:no-nb_digibok_2019121748024,True,publicdomain,['download']
9755,URN:NBN:no-nb_digibok_2011091412003,True,publicdomain,['download']
9756,URN:NBN:no-nb_digibok_2010031712005,False,copyrighted,
9757,URN:NBN:no-nb_digibok_2019121368005,False,bokhylla,
9758,URN:NBN:no-nb_digibok_2015111626002,True,publicdomain,['download']
9759,URN:NBN:no-nb_digibok_2008102303003,True,publicdomain,['download']
9760,URN:NBN:no-nb_digibok_2017081648099,True,publicdomain,['download']
9761,URN:NBN:no-nb_digibok_2006112101023,True,publicdomain,['download']
9762,URN:NBN:no-nb_digibok_2021063028007,True,publicdomain,['download']
9763,URN:NBN:no-nb_digibok_2009072003031,True,publicdomain,['download']
9764,URN:NBN:no-nb_digibok_2010021603039,True,publicdomain,['download']
9765,URN:NBN:no-nb_digibok_2013102828011,True,publicdomain,['download']
9766,URN:NBN:no-nb_digibok_2008100803013,True,publicdomain,['download']
9767,URN:NBN:no-nb_digibok_2009021803054,True,publicdomain,['download']
9768,URN:NBN:no-nb_digibok_2009031003043,True,publicdomain,['download']
9769,URN:NBN:no-nb_digibok_2022011748043,False,copyrighted,
9770,URN:NBN:no-nb_digibok_2015012708066,False,copyrighted,['download']
9771,URN:NBN:no-nb_digibok_2020120128007,True,publicdomain,['download']
9772,URN:NBN:no-nb_digibok_2021011848549,False,ccbyncnd,['download']
9773,URN:NBN:no-nb_digibok_2008040104078,True,publicdomain,['download']
9774,URN:NBN:no-nb_digibok_2017013148089,True,publicdomain,['download']
9775,URN:NBN:no-nb_digibok_2021031148627,False,bokhylla,
9776,URN:NBN:no-nb_digibok_2014022408149,True,publicdomain,['download']
9777,URN:NBN:no-nb_digibok_2021020507532,True,publicdomain,['download']
9778,URN:NBN:no-nb_digibok_2009080603028,True,publicdomain,['download']
9779,URN:NBN:no-nb_digibok_2006112300075,True,publicdomain,['download']
9780,URN:NBN:no-nb_digibok_2014101306085,True,publicdomain,['download']
9781,URN:NBN:no-nb_digibok_2008010812002,True,publicdomain,['download']
9782,URN:NBN:no-nb_digibok_2016042848101,True,publicdomain,['download']
9783,URN:NBN:no-nb_digibok_2022031058036,True,publicdomain,['download']
9784,URN:NBN:no-nb_digibok_2020111907544,True,publicdomain,['download']
9785,URN:NBN:no-nb_digibok_2009020500110,True,publicdomain,['download']
9786,URN:NBN:no-nb_digibok_2014070708094,True,publicdomain,['download']
9787,URN:NBN:no-nb_digibok_2021042148772,True,publicdomain,['download']
9788,URN:NBN:no-nb_digibok_2006112101047,True,publicdomain,['download']
9789,URN:NBN:no-nb_digibok_2009060204080,True,publicdomain,['download']
9790,URN:NBN:no-nb_digibok_2006111601022,True,publicdomain,['download']
9791,URN:NBN:no-nb_digibok_2016051048060,True,publicdomain,['download']
9792,URN:NBN:no-nb_digibok_2021101348532,True,publicdomain,['download']
9793,URN:NBN:no-nb_digibok_2008110503018,True,publicdomain,['download']
9794,URN:NBN:no-nb_digibok_2009061503003,True,publicdomain,['download']
9795,URN:NBN:no-nb_digibok_2021090748051,False,copyrighted,
9796,URN:NBN:no-nb_digibok_2019071948502,True,publicdomain,['download']
9797,URN:NBN:no-nb_digibok_2010022412001,True,publicdomain,['download']
9798,URN:NBN:no-nb_digibok_2006111700063,True,publicdomain,['download']
9799,URN:NBN:no-nb_digibok_2006112200020,True,publicdomain,['download']
9800,URN:NBN:no-nb_digibok_2009051403009,False,bokhylla,
9801,URN:NBN:no-nb_digibok_2019121748030,False,copyrighted,
9802,URN:NBN:no-nb_digibok_2020022148530,True,publicdomain,['download']
9803,URN:NBN:no-nb_digibok_2009081710003,True,publicdomain,['download']
9804,URN:NBN:no-nb_digibok_2008112403001,True,publicdomain,['download']
9805,URN:NBN:no-nb_digibok_2008031112003,True,publicdomain,['download']
9806,URN:NBN:no-nb_digibok_2006111401050,False,copyrighted,['download']
9807,URN:NBN:no-nb_digibok_2020111707666,False,bokhylla,
9808,URN:NBN:no-nb_digibok_2006082100012,True,publicdomain,['download']
9809,URN:NBN:no-nb_digibok_2008060613018,True,publicdomain,['download']
9810,URN:NBN:no-nb_digibok_2017030248077,False,copyrighted,['download']
9811,URN:NBN:no-nb_digibok_2009042112002,False,bokhylla,
9812,URN:NBN:no-nb_digibok_2010012903002,True,publicdomain,['download']
9813,URN:NBN:no-nb_digibok_2009012900007,True,publicdomain,['download']
9814,URN:NBN:no-nb_digibok_2013091308025,True,publicdomain,['download']
9815,URN:NBN:no-nb_digibok_2008112703005,True,publicdomain,['download']
9816,URN:NBN:no-nb_digibok_2016101848087,False,copyrighted,['download']
9817,URN:NBN:no-nb_digibok_2013110508219,True,publicdomain,['download']
9818,URN:NBN:no-nb_digibok_2008082210004,True,publicdomain,['download']
9819,URN:NBN:no-nb_digibok_2011112924077,False,copyrighted,['download']
9820,URN:NBN:no-nb_digibok_2022011448031,False,copyrighted,
9821,URN:NBN:no-nb_digibok_2019082926019,True,publicdomain,['download']
9822,URN:NBN:no-nb_digibok_2008111203004,True,publicdomain,['download']
9823,URN:NBN:no-nb_digibok_2009012800131,True,publicdomain,['download']
9824,URN:NBN:no-nb_digibok_2017112748550,True,publicdomain,['download']
9825,URN:NBN:no-nb_digibok_2013040824047,False,copyrighted,['download']
9826,URN:NBN:no-nb_digibok_2010083022001,False,copyrighted,['download']
9827,URN:NBN:no-nb_digibok_2009022504105,False,bokhylla,
9828,URN:NBN:no-nb_digibok_2014011508015,False,bokhylla,
9829,URN:NBN:no-nb_digibok_2013110608082,False,bokhylla,
9830,URN:NBN:no-nb_digibok_2008071112018,True,publicdomain,['download']
9831,URN:NBN:no-nb_digibok_2017060626002,True,publicdomain,['download']
9832,URN:NBN:no-nb_digibok_2014120908055,True,publicdomain,['download']
9833,URN:NBN:no-nb_digibok_2021042748505,True,publicdomain,['download']
9834,URN:NBN:no-nb_digibok_2010092012001,False,bokhylla,
9835,URN:NBN:no-nb_digibok_2019121748047,True,publicdomain,['download']
9836,URN:NBN:no-nb_digibok_2017011248042,False,bokhylla,
9837,URN:NBN:no-nb_digibok_2019121328002,False,copyrighted,
9838,URN:NBN:no-nb_digibok_2013080808080,False,copyrighted,['download']
9839,URN:NBN:no-nb_digibok_2014093008029,True,publicdomain,['download']
9840,URN:NBN:no-nb_digibok_2016060348178,True,publicdomain,['download']
9841,URN:NBN:no-nb_digibok_2006112400026,True,publicdomain,['download']
9842,URN:NBN:no-nb_digibok_2009060503006,True,publicdomain,['download']
9843,URN:NBN:no-nb_digibok_2008070112008,True,publicdomain,['download']
9844,URN:NBN:no-nb_digibok_2009042313001,False,copyrighted,['download']
9845,URN:NBN:no-nb_digibok_2017030629003,True,publicdomain,['download']
9846,URN:NBN:no-nb_digibok_2015070758077,False,copyrighted,
9847,URN:NBN:no-nb_digibok_2010031003061,True,publicdomain,['download']
9848,URN:NBN:no-nb_digibok_2007112610001,False,copyrighted,['download']
9849,URN:NBN:no-nb_digibok_2013101708048,False,copyrighted,['download']
9850,URN:NBN:no-nb_digibok_2009020204140,True,publicdomain,['download']
9851,URN:NBN:no-nb_digibok_2006111700062,False,bokhylla,
9852,URN:NBN:no-nb_digibok_2013070108270,True,publicdomain,['download']
9853,URN:NBN:no-nb_digibok_2017073107012,True,publicdomain,['download']
9854,URN:NBN:no-nb_digibok_2008061710002,True,publicdomain,['download']
9855,URN:NBN:no-nb_digibok_2014022408015,True,publicdomain,['download']
9856,URN:NBN:no-nb_digibok_2021090648643,False,copyrighted,
9857,URN:NBN:no-nb_digibok_2021083148055,False,copyrighted,
9858,URN:NBN:no-nb_digibok_2016041829008,True,publicdomain,['download']
9859,URN:NBN:no-nb_digibok_2016051048077,True,publicdomain,['download']
9860,URN:NBN:no-nb_digibok_2021011848599,False,ccbyncnd,['download']
9861,URN:NBN:no-nb_digibok_2013010708039,True,publicdomain,['download']
9862,URN:NBN:no-nb_digibok_2017080748117,False,bokhylla,
9863,URN:NBN:no-nb_digibok_2015072408010,False,bokhylla,
9864,URN:NBN:no-nb_digibok_2013040307008,False,copyrighted,['download']
9865,URN:NBN:no-nb_digibok_2009010803010,True,publicdomain,['download']
9866,URN:NBN:no-nb_digibok_2007101703001,True,publicdomain,['download']
9867,URN:NBN:no-nb_digibok_2018041648524,False,copyrighted,['download']
9868,URN:NBN:no-nb_digibok_2010021903035,True,publicdomain,['download']
9869,URN:NBN:no-nb_digibok_2016051308100,True,publicdomain,['download']
9870,URN:NBN:no-nb_digibok_2009010803028,True,publicdomain,['download']
9871,URN:NBN:no-nb_digibok_2011062108306,True,publicdomain,['download']
9872,URN:NBN:no-nb_digibok_2006111701057,True,publicdomain,['download']
9873,URN:NBN:no-nb_digibok_2011102805001,False,copyrighted,['download']
9874,URN:NBN:no-nb_digibok_2010020103002,True,publicdomain,['download']
9875,URN:NBN:no-nb_digibok_2009072801118,True,publicdomain,['download']
9876,URN:NBN:no-nb_digibok_2014071808037,True,publicdomain,['download']
9877,URN:NBN:no-nb_digibok_2019061726002,True,publicdomain,['download']
9878,URN:NBN:no-nb_digibok_2018020548216,True,publicdomain,['download']
9879,URN:NBN:no-nb_digibok_2012052313007,True,publicdomain,['download']
9880,URN:NBN:no-nb_digibok_2012043012005,True,publicdomain,['download']
